name,price,#search,#brand,categories,#colour,#1,#1num,#2,#2num,potential_hashtag
Pretty Lavish cut-out long sleeve midaxi dress in black,88.0,dress,pretty lavish,dresses,black,blackdress,4900000,prettylavishdress,42,4900042
Pretty Lavish cut-out ruched mini dress in black,74.0,dress,pretty lavish,dresses,black,blackdress,4900000,prettylavishdress,42,4900042
Glamorous tie neck smock swing mini dress in brown floral,29.0,dress,glamorous,dresses,brown,browndress,68000,glamorousdress,7300,75300
ASOS DESIGN crinkle long sleeve maxi dress in mono zebra print,35.0,dress,asos design,dresses,black zebra,black zebradress,0,asosdesigndress,53,53
& Other Stories mesh midi dress in yellow print,72.0,dress,other stories,dresses,yellow,yellowdress,847000,otherstoriesdress,849,847849
Sister Jane prairie rose tiered mini dress in cream,98.0,dress,sister jane,dresses,red,reddress,4400000,sisterjanedress,2200,4402200
Topshop satin long sleeve midi dress in bold green print,75.0,dress,topshop,dresses,green,greendress,753000,topshopdress,20000,773000
Urban Revivo square neck long sleeve mini dress in black,26.0,dress,urban revivo,dresses,black,blackdress,4900000,urbanrevivodress,17,4900017
New Look Maternity half moon tie back dress in black,10.5,dress,new look maternity,dresses,black,blackdress,4900000,newlookmaternitydress,11,4900011
ASOS DESIGN tie front mini tea dress with godets in black base floral,22.5,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Topshop open back gathered waist printed neon floral midi dress in multi,60.0,dress,topshop,dresses,pattern,patterndress,20000,topshopdress,20000,40000
Topshop shirred bust textured check midi dress in blue,55.0,dress,topshop,dresses,blue,bluedress,1300000,topshopdress,20000,1320000
ASOS DESIGN v neck midi dress with twist wrap detail in charcoal,48.0,dress,asos design,dresses,grey,greydress,97000,asosdesigndress,53,97053
& Other Stories belted knitted dress in red,60.0,dress,other stories,dresses,red,reddress,4400000,otherstoriesdress,849,4400849
ASOS DESIGN satin angel sleeve mini tea dress in black,26.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
New Look floral crinkle midi dress with ruffle detail in green,29.99,dress,new look,dresses,green,greendress,753000,newlookdress,11000,764000
ASOS EDITION satin bardot drape wrap maxi dress in olive,110.0,maxidress,asos edition,dresses,green,greenmaxidress,2000,asoseditionmaxidress,0,2000
ASOS DESIGN Curve tie front shirt dress in red daisy print,34.0,dress,asos curve,dresses,red,reddress,4400000,asoscurvedress,517,4400517
Pretty Lavish high neck knitted midi dress in beige,58.0,dress,pretty lavish,dresses,beige,beigedress,43000,prettylavishdress,42,43042
TFNC Bridesmaid lace back maxi dress in sage green,75.0,dress,tfnc,dresses,green,greendress,753000,tfncdress,314,753314
Pieces satin midi v neck dress in cobalt blue,38.0,dress,pieces,dresses,blue,bluedress,1300000,piecesdress,215,1300215
ASOS EDITION ruched drawstring cut out maxi dress in mocha,95.0,dress,asos edition,dresses,brown,browndress,68000,asoseditiondress,17,68017
River Island animal print slip dress in bronze,39.0,dress,river island,dresses,bronze,bronzedress,2400,riverislanddress,3700,6100
New Look ribbed midi dress with side split in light blue,29.99,dress,new look,dresses,blue,bluedress,1300000,newlookdress,11000,1311000
ASOS DESIGN pep hem midi dress with bubble sleeve in green,46.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
New Look sequin midi slip dress in black,35.99,dress,new look,dresses,black,blackdress,4900000,newlookdress,11000,4911000
ASOS DESIGN Curve pleated bodice plunge neck midi dress in forest green,50.0,dress,asos curve,dresses,green,greendress,753000,asoscurvedress,517,753517
ASOS DESIGN high neck maxi dress with floral burnout print in black,65.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Miss Selfridge corset detail midi dress in animal print,29.99,dress,miss selfridge,dresses,leopardprint,leopardprintdress,41000,missselfridgedress,766,41766
Nobody's Child Rosie sweetheart midi dress in pink leopard,49.0,dress,nobodys child,dresses,black,blackdress,4900000,nobodyschilddress,114,4900114
Pull&Bear long sleeve ditsy floral dress in black,35.99,dress,pullbear,dresses,black,blackdress,4900000,pullbeardress,369,4900369
Topshop mesh maxi dress in abstract multi print,50.0,dress,topshop,dresses,pattern,patterndress,20000,topshopdress,20000,40000
ASOS DESIGN Bridesmaid short sleeve ruched maxi dress,90.0,maxidress,asos design,dresses,purple,purplemaxidress,587,asosdesignmaxidress,0,587
ASOS DESIGN elasticated back satin slip midi dress in black,28.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Miss Selfridge satin frill detail mini slip dress in black,27.99,dress,miss selfridge,dresses,black,blackdress,4900000,missselfridgedress,766,4900766
I Saw It First knitted collar detail midi dress in oatmeal,30.0,dress,i saw it first,dresses,beige,beigedress,43000,isawitfirstdress,752,43752
ASOS DESIGN sleeveless V neck pleated trapeze maxi dress in green floral print,46.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
ASOS DESIGN short sleeve mesh mini tea dress with ruched bust in red ditsy floral,25.5,minidress,asos design,dresses,red,redminidress,2700,asosdesignminidress,0,2700
Collective the Label exclusive organza bandeau mini dress in pink heart,48.0,dress,collective the label,dresses,red,reddress,4400000,collectivethelabeldress,0,4400000
Stradivarius square neck midi dress in black,27.99,dress,stradivarius,dresses,black,blackdress,4900000,stradivariusdress,8800,4908800
JJXX mini t-shirt dress in khaki,22.0,dress,jjxx,dresses,beige,beigedress,43000,jjxxdress,2,43002
ASOS DESIGN satin plunge midaxi dress with draping detail in blue,55.0,dress,asos design,dresses,blue,bluedress,1300000,asosdesigndress,53,1300053
Kaiia cut out blazer dress with chain detail waist in black,45.0,dress,kaiia,dresses,black,blackdress,4900000,kaiiadress,1,4900001
River Island knot shirt midi dress in black,47.0,dress,river island,dresses,black,blackdress,4900000,riverislanddress,3700,4903700
ASOS DESIGN plisse wrap midi dress in mono spot,42.0,dress,asos design,dresses,black spot,black spotdress,0,asosdesigndress,53,53
ASOS DESIGN bare shoulder prom midi dress in forest green,52.0,mididress,asos design,dresses,green,greenmididress,547,asosdesignmididress,0,547
Monki poplin maxi shirt dress in orange,40.0,dress,monki,dresses,orange,orangedress,191000,monkidress,1900,192900
ASOS EDITION satin cami maxi dress with full skirt in dusky rose,110.0,maxidress,asos edition,dresses,dusky pink,dusky pinkmaxidress,0,asoseditionmaxidress,0,0
ASOS DESIGN off shoulder PU mini dress with pleat detail in black,55.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN one shoulder midi dress with tie detail in purple,60.0,dress,asos design,dresses,purple,purpledress,281000,asosdesigndress,53,281053
ASOS DESIGN satin oversized shirt mini dress with shoulder pads in teal,30.0,dress,asos design,dresses,turquoise,turquoisedress,14000,asosdesigndress,53,14053
ASOS DESIGN Curve mesh midi dress with floral embroidery in black,48.0,dress,asos curve,dresses,black,blackdress,4900000,asoscurvedress,517,4900517
Monki printed shirt dress in animal print,33.0,dress,monki,dresses,pattern,patterndress,20000,monkidress,1900,21900
ASOS EDITION Ciara sequin kimono sleeve wedding dress in ivory,220.0,dress,asos edition,dresses,white,whitedress,4100000,asoseditiondress,17,4100017
ASOS DESIGN satin twist mini dress with collar in gold,32.0,dress,asos design,dresses,gold,golddress,234000,asosdesigndress,53,234053
ASOS DESIGN blouson sleeveless midi dress with pocket and split detail in black,48.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN waisted babydoll tea dress in black,26.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
New Look sequin jersey mini dress in blue,23.99,dress,new look,dresses,blue,bluedress,1300000,newlookdress,11000,1311000
Monki satin wrap mini dress in green swirl,38.0,dress,monki,dresses,green,greendress,753000,monkidress,1900,754900
Vila scallop collar mini shirt dress in bright floral,45.0,minidress,vila,dresses,black,blackminidress,14000,vilaminidress,0,14000
ASOS DESIGN linen v neck mini slip dress in black,21.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Only frill trim wrap mini dress in black floral,30.0,minidress,only,dresses,black,blackminidress,14000,onlyminidress,0,14000
Topshop one shoulder velvet and satin cut out midi dress in black,65.0,dress,topshop,dresses,black,blackdress,4900000,topshopdress,20000,4920000
Monki midi shirt dress in blue and brown floral,35.0,dress,monki,dresses,blue,bluedress,1300000,monkidress,1900,1301900
Weekday Clear exclusive long sleeve mini dress with rhinestone cut out detail in black,39.0,dress,weekday,dresses,black,blackdress,4900000,weekdaydress,225,4900225
Pimkie half zip knitted midi dress in buttercream,33.0,dress,pimkie,dresses,butterbeige,butterbeigedress,0,pimkiedress,366,366
Object long sleeve midi dress in cow print,60.0,dress,object,dresses,cow print,cow printdress,0,objectdress,83,83
ASOS DESIGN floral print mini dress with lace detail trim,55.0,dress,asos design,dresses,floral,floraldress,1400000,asosdesigndress,53,1400053
Miss Selfridge v neck knit maxi dress in cream,37.99,dress,miss selfridge,dresses,beige,beigedress,43000,missselfridgedress,766,43766
Noisy May pocket detail denim mini dress in blue,36.0,minidress,noisy may,dresses,blue,blueminidress,2800,noisymayminidress,0,2800
ASOS DESIGN cupped mini dress with lace up back in black,58.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Topshop satin batwing sleeve midi dress in bold floral print,75.0,dress,topshop,dresses,pattern,patterndress,20000,topshopdress,20000,40000
ASOS DESIGN batwing plunge neck tie front crepe midi dress in black,40.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN twist front pleated cami midi dress with belt in rose pink,30.5,mididress,asos design,dresses,pink,pinkmididress,934,asosdesignmididress,0,934
ASOS DESIGN knitted midi dress with tie waist in dark red,35.0,dress,asos design,dresses,red,reddress,4400000,asosdesigndress,53,4400053
Miss Selfridge frill knitted dress in ivory,32.99,dress,miss selfridge,dresses,white,whitedress,4100000,missselfridgedress,766,4100766
ASOS DESIGN halter embellished midi dress with gem encrusted detail in white,135.0,dress,asos design,dresses,white,whitedress,4100000,asosdesigndress,53,4100053
Miss Selfridge ribbed underbust seam dress in chocolate,22.99,dress,miss selfridge,dresses,brown,browndress,68000,missselfridgedress,766,68766
ASOS DESIGN square neck diamante belt detail mini dress in pink,75.0,dress,asos design,dresses,pink,pinkdress,1600000,asosdesigndress,53,1600053
ASOS DESIGN Curve cowl neck ruched side midi dress in black,22.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Weekday Nicki pike knitted midi dress in cream,55.0,dress,weekday,dresses,beige,beigedress,43000,weekdaydress,225,43225
& Other Stories knitted belted mini dress in beige,55.0,dress,other stories,dresses,beige,beigedress,43000,otherstoriesdress,849,43849
New Look long sleeve side split midi dress in black ditsy floral,33.99,dress,new look,dresses,black,blackdress,4900000,newlookdress,11000,4911000
ASOS EDITION satin square neck maxi dress with side split in sage green,110.0,maxidress,asos edition,dresses,green,greenmaxidress,2000,asoseditionmaxidress,0,2000
Miss Selfridge broderie frill detail strappy midi dress in cream,44.0,mididress,miss selfridge,dresses,beige,beigemididress,59,missselfridgemididress,0,59
Vero Moda mini jumper dress in black melange,28.0,dress,vero moda,dresses,black,blackdress,4900000,veromodadress,1400,4901400
ASOS DESIGN embellished wrap midi dress with scallop design in green,135.0,dress,asos design,dresses,green,greendress,753000,asosdesigndress,53,753053
River Island Plus long sleeved tiered smock mini t-shirt dress in brown floral,26.0,dress,river island plus,dresses,orange,orangedress,191000,riverislandplusdress,0,191000
Monki oversized mini shirt dress in pink and purple abstract print,30.0,dress,monki,dresses,pink,pinkdress,1600000,monkidress,1900,1601900
Mango knitted high neck midi dress in black,35.99,dress,mango,dresses,black,blackdress,4900000,mangodress,84000,4984000
Monki mini shirt dress in black and cream print,34.0,dress,monki,dresses,black,blackdress,4900000,monkidress,1900,4901900
ASYOU mesh insert corset mini dress in black,22.99,dress,asyou,dresses,black,blackdress,4900000,asyoudress,9,4900009
River Island Plus tiered smock mini dress in black,25.0,dress,river island plus,dresses,black,blackdress,4900000,riverislandplusdress,0,4900000
Wednesday's Girl flared sleeve satin mini dress in tan micro floral print,22.0,dress,wednesdays girl,dresses,floral,floraldress,1400000,wednesdaysgirldress,18,1400018
& Other Stories mesh midi dress in snake print,65.0,dress,other stories,dresses,beige,beigedress,43000,otherstoriesdress,849,43849
Simply Be ribbed smock mini dress in grey,28.0,dress,simply be,dresses,grey,greydress,97000,simplybedress,155,97155
Monki maxi t-shirt dress in blue,35.0,dress,monki,dresses,blue,bluedress,1300000,monkidress,1900,1301900
ASOS DESIGN long sleeve mini shirt dress with ruching detail in black,38.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
Miss Selfridge frill detail mini tea dress in dark rose print,25.99,dress,miss selfridge,dresses,red,reddress,4400000,missselfridgedress,766,4400766
Mango long sleeve ribbed midi dress in brown,35.99,dress,mango,dresses,brown,browndress,68000,mangodress,84000,152000
Yours ribbed cut out midi dress in black,26.99,dress,yours,dresses,black,blackdress,4900000,yoursdress,222,4900222
Monki knitted polo collar midi dress in navy,50.0,dress,monki,dresses,blue,bluedress,1300000,monkidress,1900,1301900
New Look Curve tiered smock mini dress in black and green floral,39.99,dress,new look plus,dresses,black,blackdress,4900000,newlookplusdress,0,4900000
Pieces Petite exclusive mini shirt dress in green wavy print,25.0,dress,pieces petite,dresses,green,greendress,753000,piecespetitedress,0,753000
Miss Selfridge heart detail puff sleeve knit dress in oatmeal,32.99,dress,miss selfridge,dresses,beige,beigedress,43000,missselfridgedress,766,43766
ASOS DESIGN linen v neck mini slip dress in abstract floral,30.0,dress,asos design,dresses,floral,floraldress,1400000,asosdesigndress,53,1400053
ASOS DESIGN tie front button through mini dress in black,22.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
ASOS DESIGN Curve long sleeve tiered smock mini dress in bottle green spot,25.0,dress,asos curve,dresses,green,greendress,753000,asoscurvedress,517,753517
ASOS EDITION textured jersey slouchy midi dress with drape front in cream,85.0,dress,asos edition,dresses,beige,beigedress,43000,asoseditiondress,17,43017
ASOS DESIGN corset mesh satin midi dress in black,65.0,dress,asos design,dresses,black,blackdress,4900000,asosdesigndress,53,4900053
